index,artist,date,has_audio,has_video,link,rating,title,total_downloads,uploader
6578,The Beatles,2012-12-23,False,False,patches.php?mode=show&unit=G3&ID=6578,1.0,I Want To Hold Your Hand,1150,George
6579,The Beatles,2012-12-23,False,False,patches.php?mode=show&unit=G3&ID=6579,1.0,I've Got A Feeling,861,George
6581,The Beatles,2012-12-23,False,False,patches.php?mode=show&unit=G3&ID=6581,1.0,I've Got A Feeling,621,John
6582,The Beatles,2012-12-23,False,False,patches.php?mode=show&unit=G3&ID=6582,1.0,Birthday,797,George
6575,daymmon,2012-12-22,False,True,patches.php?mode=show&unit=G3&ID=6575,3.0,Whales in the ocean,704,daymmon
6576,daymmon,2012-12-22,False,True,patches.php?mode=show&unit=G3&ID=6576,5.0,The Big Blue,605,daymmon
6577,daymmon,2012-12-22,False,True,patches.php?mode=show&unit=G3&ID=6577,3.0,Organ in the ocean,764,daymmon
6573,Faith No More,2012-12-21,False,False,patches.php?mode=show&unit=G3&ID=6573,5.0,King For A Day,955,Ben Neb Neb
6555,Sex Pistols,2012-12-09,False,False,patches.php?mode=show&unit=G3&ID=6555,4.0,God save the qeen,1535,IAmTheOne
6556,Гражданская обо&,2012-12-09,False,False,patches.php?mode=show&unit=G3&ID=6556,1.0,Всё идет,676,IAmTheOne
6557,Кино,2012-12-09,False,False,patches.php?mode=show&unit=G3&ID=6557,1.0,Звезда п,616,IAmTheOne
6558,Black Sabbath,2012-12-09,False,False,patches.php?mode=show&unit=G3&ID=6558,3.0,Iron Man,2509,IAmTheOne
6497,LEO BRAVO,2012-11-21,False,False,patches.php?mode=show&unit=G3&ID=6497,1.0,LEO BRAVO - MEU TIMBRE VOX CRUNCH ZOOM G3,754,LEO BRAVO
6498,LEO BRAVO,2012-11-21,False,False,patches.php?mode=show&unit=G3&ID=6498,4.0,LEO BRAVO -  TIMBRE VOX SOLO ZOOM G3,820,LEO BRAVO
6499,LEO BRAVO,2012-11-21,False,False,patches.php?mode=show&unit=G3&ID=6499,3.0,LEO BRAVO - MEU TIMBRE FENDER CRUNCH G3,728,LEO BRAVO
6500,LEO BRAVO,2012-11-21,False,False,patches.php?mode=show&unit=G3&ID=6500,1.0,MEU TIMBRE fender solo ZOOM G3,758,LEO BRAVO
6501,LEO BRAVO,2012-11-21,False,False,patches.php?mode=show&unit=G3&ID=6501,5.0,LEO BRAVO - MEU TIMBRE MARSHALL 1959 BASE G3,1008,LEO BRAVO
6490,Pink Floyd,2012-11-20,False,True,patches.php?mode=show&unit=G3&ID=6490,1.0,Us & Them,1373,daymmon
6491,Pink Floyd,2012-11-20,False,True,patches.php?mode=show&unit=G3&ID=6491,1.0,Breathe,1924,daymmon
6492,Pink Floyd,2012-11-20,False,True,patches.php?mode=show&unit=G3&ID=6492,3.0,Time (solo),1986,daymmon
6493,The Temper Trap,2012-11-20,False,True,patches.php?mode=show&unit=G3&ID=6493,1.0,Sweet Disposition,842,daymmon
6459,Me,2012-11-09,False,True,patches.php?mode=show&unit=G3&ID=6459,1.0,Recording Tone,815,DeathandHealing
6460,Van Halen,2012-11-09,False,False,patches.php?mode=show&unit=G3&ID=6460,1.0,EVH.Old,1263,Tomoharu
6461,Van Halen,2012-11-09,False,False,patches.php?mode=show&unit=G3&ID=6461,1.0,EVH1984,1484,Tomoharu
6462,Nuno,2012-11-09,False,False,patches.php?mode=show&unit=G3&ID=6462,2.5,Nuno,1145,Tomoharu
6458,The Rolling Stone,2012-11-08,False,True,patches.php?mode=show&unit=G3&ID=6458,3.7,Brown sugar - start me up,2905,daymmon
6451,Hillsong,2012-11-06,False,False,patches.php?mode=show&unit=G3&ID=6451,4.0,Hossana,1939,Juan Pereira
6452,Me,2012-11-06,False,False,patches.php?mode=show&unit=G3&ID=6452,3.5,Overdrive,1358,Juan Pereira
6453,The Last Shadow Puppets,2012-11-06,False,True,patches.php?mode=show&unit=G3&ID=6453,3.7,My Mistakes Were Made For You,1162,Juan Pereira
6454,Soda Stereo - Gustavo Cerati,2012-11-06,False,True,patches.php?mode=show&unit=G3&ID=6454,3.0,Zona de Promesas,759,Juan Pereira
6455,Me,2012-11-06,False,False,patches.php?mode=show&unit=G3&ID=6455,1.0,Funk,1211,Juan Pereira
6440,David Gilmour,2012-11-02,False,False,patches.php?mode=show&unit=G3&ID=6440,4.5,David Gilmour,2920,db
6413,Mayday Parade,2012-10-22,False,False,patches.php?mode=show&unit=G3&ID=6413,1.0,Jamie All Over,564,nrebua
6389,kasabian,2012-10-16,False,False,patches.php?mode=show&unit=G3&ID=6389,1.0,vlad the impaler,620,mynamesucks_
6380,--,2012-10-13,False,True,patches.php?mode=show&unit=G3&ID=6380,3.0,Surf style,1248,daymmon
6381,Me,2012-10-13,False,True,patches.php?mode=show&unit=G3&ID=6381,1.0,My favorite tone so far.,962,DeathandHealing
6361,Jimi Hendrix,2012-10-04,False,True,patches.php?mode=show&unit=G3&ID=6361,4.0,"style Jimi, clean vibe fuzz",2932,daymmon
6352,Police,2012-09-30,False,False,patches.php?mode=show&unit=G3&ID=6352,4.3,Every Breath You Take,4644,ivaneffect
6350,The Shadows,2012-09-29,False,False,patches.php?mode=show&unit=G3&ID=6350,3.0,Apache / FBI,1852,xilex81
6344,Guns N' Roses,2012-09-28,True,False,patches.php?mode=show&unit=G3&ID=6344,4.6,Sweet Child O' Mine (by TuLiO),7762,TuLiO
6345,Iron Maiden,2012-09-28,True,False,patches.php?mode=show&unit=G3&ID=6345,3.7,The Trooper,6512,Biz
6341,The Ambassadors,2012-09-25,False,False,patches.php?mode=show&unit=G3&ID=6341,4.5,Pop-punk Punk-Rock,1209,siopao
6342,Secondhand Serenade,2012-09-25,False,False,patches.php?mode=show&unit=G3&ID=6342,2.8,Acoustic,1988,siopao
6291,Pink Floyd,2012-09-13,False,False,patches.php?mode=show&unit=G3&ID=6291,2.5,Echoes- guitar solo,1862,daymmon
6292,Santana,2012-09-13,False,False,patches.php?mode=show&unit=G3&ID=6292,2.7,Samba Pa Ti,2622,daymmon
6293,Santana,2012-09-13,False,False,patches.php?mode=show&unit=G3&ID=6293,1.0,Europa,3023,daymmon
6287,Pink Floyd,2012-09-12,False,False,patches.php?mode=show&unit=G3&ID=6287,3.0,Shine on you crazy - part 1,1873,daymmon
6288,Pink Floyd,2012-09-12,False,False,patches.php?mode=show&unit=G3&ID=6288,3.0,Shine on you crazy - part 2,1415,daymmon
6289,Pink Floyd,2012-09-12,False,False,patches.php?mode=show&unit=G3&ID=6289,3.5,Another Brick in the wall - part 2,3962,daymmon
6275,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6275,2.7,Where the streets have no nam,2000,daymmon
6276,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6276,4.0,Still havent found,2034,daymmon
6277,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6277,2.7,Pride,1777,daymmon
6278,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6278,3.0,With or without,2704,daymmon
6279,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6279,3.0,In god s countr,948,daymmon
6280,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6280,3.0,Bad,1185,daymmon
6281,U2,2012-09-10,False,False,patches.php?mode=show&unit=G3&ID=6281,3.7,Mysterious way,1898,daymmon
6261,Rock General,2012-09-03,False,False,patches.php?mode=show&unit=G3&ID=6261,1.0,Rock General,1260,AlexRothwell
6262,Clean/Acoustic,2012-09-03,False,False,patches.php?mode=show&unit=G3&ID=6262,4.5,Clean/Acoustic,3800,AlexRothwell
6259,Randy Rhoads,2012-08-31,False,False,patches.php?mode=show&unit=G3&ID=6259,1.0,Randy Rhoads tone,1594,Cotoletta
6230,Hillsong,2012-08-22,False,False,patches.php?mode=show&unit=G3&ID=6230,3.5,hillsong overdrive,2070,nrebua
6232,Hillsong,2012-08-22,False,False,patches.php?mode=show&unit=G3&ID=6232,4.0,hossanna,1013,nrebua
6233,n/a,2012-08-22,False,False,patches.php?mode=show&unit=G3&ID=6233,1.0,shimmer volume swell,1027,nrebua
6234,paramore/all time low,2012-08-22,False,False,patches.php?mode=show&unit=G3&ID=6234,1.0,pop-punk,1165,nrebua
6209,John Petrucci / Dream Theater,2012-08-13,False,False,patches.php?mode=show&unit=G3&ID=6209,4.6,Petrucci Rhythm Tone,3941,ozangenc
6210,John Petrucci / Dream Theater,2012-08-13,False,False,patches.php?mode=show&unit=G3&ID=6210,4.3,Petrucci Clean Tone,2418,ozangenc
6177,Nirvana,2012-08-07,False,False,patches.php?mode=show&unit=G3&ID=6177,4.5,Smells Like Teen Spirit,4777,ozangenc
6176,Henky Backer,2012-08-06,True,False,patches.php?mode=show&unit=G3&ID=6176,4.8,Recharge (G3v2 patch),2702,Henky Backer
6170,Ola Englund,2012-08-03,False,False,patches.php?mode=show&unit=G3&ID=6170,4.5,Ola Englund Metal Tone,1185,kusabi
6168,SURVIVOR,2012-08-01,False,False,patches.php?mode=show&unit=G3&ID=6168,3.0,EYE OF TIGER,1923,cperugac
6150,guns n roses,2012-07-29,False,False,patches.php?mode=show&unit=G3&ID=6150,3.0,Sweet Child o Mine,2373,Uemura
6075,Various,2012-07-13,False,False,patches.php?mode=show&unit=G3&ID=6075,3.7,Slow Shimmer,1834,Bret
6076,Various,2012-07-13,False,False,patches.php?mode=show&unit=G3&ID=6076,1.0,Lead Shimmer,1093,Bret
6070,Allan Holdsworth,2012-07-10,False,False,patches.php?mode=show&unit=G3&ID=6070,1.0,Holdsworth clean,1247,Chan
6071,Allan Holdsworth,2012-07-10,False,False,patches.php?mode=show&unit=G3&ID=6071,3.0,Holdsworth Lead 1,1460,Chan
6072,Allan Holdsworth,2012-07-10,False,False,patches.php?mode=show&unit=G3&ID=6072,3.0,Holdsworth Lead 2,1339,Chan
6026,Soda Stereo,2012-06-30,False,False,patches.php?mode=show&unit=G3&ID=6026,1.0,Persiana Americana,917,cperugac
5991,pantera,2012-06-27,False,False,patches.php?mode=show&unit=G3&ID=5991,3.3,dimebag tone,2078,massimo
5938,Nirvana,2012-06-15,False,False,patches.php?mode=show&unit=G3&ID=5938,1.0,like smells,1319,Jose Molina
5939,Pantera,2012-06-15,False,False,patches.php?mode=show&unit=G3&ID=5939,4.0,cowboys fh,1969,Jose Molina
5940,Metallica,2012-06-15,False,False,patches.php?mode=show&unit=G3&ID=5940,1.0,Masterme,1282,Jose Molina
5892,Metallica,2012-06-03,False,False,patches.php?mode=show&unit=G3&ID=5892,1.0,Low Man's Lyric,823,ozangenc
5893,Metallica,2012-06-03,False,False,patches.php?mode=show&unit=G3&ID=5893,1.0,Fuel,1419,ozangenc
5891,zkun,2012-06-02,False,False,patches.php?mode=show&unit=G3&ID=5891,1.0,ZKUN Drive,679,zkun
5875,Pink Floyd,2012-05-27,False,False,patches.php?mode=show&unit=G3&ID=5875,1.0,Run Like Hell,1512,xilex81
5877,Gary Moore,2012-05-27,False,False,patches.php?mode=show&unit=G3&ID=5877,1.0,Gary Moore Tone,3908,AlexRothwell
5878,DeathandHealing/Wintersun,2012-05-27,False,False,patches.php?mode=show&unit=G3&ID=5878,5.0,Death and Healing Acoustic,1008,DeathandHealing
5849,Slayer,2012-05-21,False,False,patches.php?mode=show&unit=G3&ID=5849,1.0,Slayer,1622,Guti 050
5853,Steve Hillage,2012-05-21,False,False,patches.php?mode=show&unit=G3&ID=5853,1.0,fish rising,603,hawk
5832,Cic,2012-05-07,False,False,patches.php?mode=show&unit=G3&ID=5832,3.0,La Freak,1039,MMcC
5815,Aerosmith,2012-05-01,True,False,patches.php?mode=show&unit=G3&ID=5815,4.8,Walk This Way,5293,Biz
5768,ZZ Top,2012-04-11,True,False,patches.php?mode=show&unit=G3&ID=5768,4.4,La Grange 2nd Solo,3740,TheFendersfine
5765,ZZ Top,2012-04-10,True,False,patches.php?mode=show&unit=G3&ID=5765,4.5,La Grange 1st Solo,4307,TheFendersfine
5763,Pantera,2012-04-09,False,False,patches.php?mode=show&unit=G3&ID=5763,3.0,Cowboys from Hell,1863,RSR
5760,Brian May (Queen),2012-04-08,False,False,patches.php?mode=show&unit=G3&ID=5760,3.5,Sleeping on the Sidewalk (Brian May),1706,Ove Tegnér (Ra...
5762,TOTO,2012-04-08,False,False,patches.php?mode=show&unit=G3&ID=5762,4.0,Hold the line,2022,Manolo Patch.
5757,David Gilmour,2012-04-06,True,False,patches.php?mode=show&unit=G3&ID=5757,3.0,Gilmour- Coming Back2Life 2solo,3224,BizzynK
5756,David Gilmour,2012-04-06,True,False,patches.php?mode=show&unit=G3&ID=5756,3.7,Gilmour-Coming back to Life Intro,2571,BizzynK
5751,Steve Vai,2012-04-03,False,False,patches.php?mode=show&unit=G3&ID=5751,1.0,For the love of God,2646,RSR
5743,Metallica,2012-03-29,True,False,patches.php?mode=show&unit=G3&ID=5743,4.3,Enter Sandman,11211,Biz
5740,n/a,2012-03-27,False,False,patches.php?mode=show&unit=G3&ID=5740,1.0,_Fuzzy,698,Jimis
5734,The Shadows,2012-03-25,False,False,patches.php?mode=show&unit=G3&ID=5734,3.0,Apache,2267,antonis
5735,The Shadows,2012-03-25,False,False,patches.php?mode=show&unit=G3&ID=5735,3.3,Apache (v2),1796,antonis
5730,Lonnie Mack,2012-03-24,False,False,patches.php?mode=show&unit=G3&ID=5730,1.0,Satisfy Susie/Double Whammy,723,hawk
5731,Rory Gallagher,2012-03-24,False,False,patches.php?mode=show&unit=G3&ID=5731,3.0,RGallagher,1348,hawk
5732,Rory Gallagher,2012-03-24,False,False,patches.php?mode=show&unit=G3&ID=5732,1.0,RGallagh 2,949,hawk
5703,Bush,2012-03-15,True,False,patches.php?mode=show&unit=G3&ID=5703,4.3,Machinehead,1659,Biz
5705,Eric Clapton,2012-03-15,False,False,patches.php?mode=show&unit=G3&ID=5705,2.5,Clapton,3914,hawk
5696,Foo Fighters,2012-03-05,False,False,patches.php?mode=show&unit=G3&ID=5696,1.0,Learn to Fly,1924,Biz
5695,Zakk Wylde,2012-03-04,False,False,patches.php?mode=show&unit=G3&ID=5695,1.0,Zakk Wylde,2572,Biz
5671,Chevelle - Face to the Floor,2012-02-20,True,False,patches.php?mode=show&unit=G3&ID=5671,4.8,Pete Loeffler tone,4917,Henky Backer
5655,Slash,2012-02-12,False,False,patches.php?mode=show&unit=G3&ID=5655,1.5,Slash-Sweet Child O' Mine intro,2635,Bix
5485,n/a,2012-01-29,False,False,patches.php?mode=show&unit=G3&ID=5485,1.0,telelead,909,chad
5487,Jimi Hendrix,2012-01-29,False,False,patches.php?mode=show&unit=G3&ID=5487,1.0,Jimi Fuzz,2031,Michael
5482,Metal,2012-01-26,False,False,patches.php?mode=show&unit=G3&ID=5482,4.0,Diezel Extreme,2029,Metal Adicct
5481,Van Halen - On Fire,2012-01-23,False,False,patches.php?mode=show&unit=G3&ID=5481,2.3,Eddie Van Halen's Brown Sound,4103,Henky Backer
5478,lamb of god,2012-01-21,False,False,patches.php?mode=show&unit=G3&ID=5478,1.0,11th hour,1799,venkymustaine
5476,John Petrucci,2012-01-20,False,False,patches.php?mode=show&unit=G3&ID=5476,1.0,Petrucci,1588,Ghost G
5475,Djent,2012-01-18,False,False,patches.php?mode=show&unit=G3&ID=5475,1.0,Djent II,1542,Ghost G
5453,Barracuda/Heart,2012-01-11,False,False,patches.php?mode=show&unit=G3&ID=5453,1.0,Barracuda,1182,yuraco
5438,None,2012-01-01,False,False,patches.php?mode=show&unit=G3&ID=5438,1.0,Rocking out,798,DeathandHealing
5435,REM,2011-12-31,False,False,patches.php?mode=show&unit=G3&ID=5435,1.0,Everybody hurts,1580,Lecodimi
5431,Manolo pacth.,2011-12-24,False,False,patches.php?mode=show&unit=G3&ID=5431,1.0,My-Shredding,821,Manolo
5429,Structures,2011-12-21,False,False,patches.php?mode=show&unit=G3&ID=5429,1.0,Djent,1090,Becteria Infect...
5424,Manolo Patch.,2011-12-18,False,False,patches.php?mode=show&unit=G3&ID=5424,1.0,Acoustic Solo,2035,Manolo.
5401,JoanJett,2011-11-27,False,False,patches.php?mode=show&unit=G3&ID=5401,3.0,JoanJett,1555,yuraco
5402,Beatles,2011-11-27,False,False,patches.php?mode=show&unit=G3&ID=5402,3.0,Get Back,2204,yuraco
5398,Chris Isaak,2011-11-26,False,False,patches.php?mode=show&unit=G3&ID=5398,2.5,Wicked Game,2147,Tony1Kenony
5381,live,2011-11-09,False,False,patches.php?mode=show&unit=G3&ID=5381,1.0,lightning,873,chad
5375,Greenday,2011-11-04,False,False,patches.php?mode=show&unit=G3&ID=5375,2.0,Boulevard of Broken dreams,2182,sid
5371,General,2011-11-02,False,False,patches.php?mode=show&unit=G3&ID=5371,3.0,Blues,3363,Bix
5372,Dire Street,2011-11-02,False,False,patches.php?mode=show&unit=G3&ID=5372,2.5,Money4Nothing,2546,yuraco
5368,Boston,2011-10-28,False,False,patches.php?mode=show&unit=G3&ID=5368,1.0,Boston,1651,Rico
5367,me,2011-10-26,False,False,patches.php?mode=show&unit=G3&ID=5367,1.0,Clean and Full,1720,Thommyg
5357,ACDC Live,2011-10-22,False,False,patches.php?mode=show&unit=G3&ID=5357,3.0,ACDC Live,3811,yuraco
5358,Beatles,2011-10-22,False,False,patches.php?mode=show&unit=G3&ID=5358,1.0,Beatles-Dear Prudence,1393,yuraco
5359,CCR,2011-10-22,False,False,patches.php?mode=show&unit=G3&ID=5359,1.0,PaganBaby,939,yuraco
5360,CCR,2011-10-22,False,False,patches.php?mode=show&unit=G3&ID=5360,2.5,WalkonWater,1036,yuraco
5361,CCR,2011-10-22,False,False,patches.php?mode=show&unit=G3&ID=5361,1.0,RambleTamb,968,yuraco
5355,80 Marshall JCM 800 sound,2011-10-16,False,False,patches.php?mode=show&unit=G3&ID=5355,4.7,80  MS Crunch,6882,Keifer
5352,Generic Metal,2011-10-08,False,False,patches.php?mode=show&unit=G3&ID=5352,3.5,Metal style,2623,Thommyg
5350,Highway to hell - Angus Young,2011-10-04,False,False,patches.php?mode=show&unit=G3&ID=5350,1.0,AC/CD,5028,Dnt
5347,None,2011-09-30,False,False,patches.php?mode=show&unit=G3&ID=5347,1.0,Soulful Solo,1460,DeathandHealing
5307,n/a,2011-08-23,False,False,patches.php?mode=show&unit=G3&ID=5307,1.0,Ethereal,1165,Jimis
5301,n/a,2011-08-22,False,False,patches.php?mode=show&unit=G3&ID=5301,1.0,Very Clean,1928,Jimis
5302,Battles,2011-08-22,False,False,patches.php?mode=show&unit=G3&ID=5302,1.0,Pitch Rising Delay,1088,Jimis
5303,2Tone,2011-08-22,False,False,patches.php?mode=show&unit=G3&ID=5303,1.0,2Tone,1265,Jimis
5304,"comfortably numb, others",2011-08-22,False,False,patches.php?mode=show&unit=G3&ID=5304,1.0,numb,2448,otter
5300,Boston - Smokin,2011-08-20,False,False,patches.php?mode=show&unit=G3&ID=5300,3.5,Tom Scholz tone,4427,Henky Backer
5299,many,2011-08-18,False,False,patches.php?mode=show&unit=G3&ID=5299,4.3,plexi-delay,2540,otter
